id_acciones_presencia,fecha_hecho,fuente,municipio,departamento,region,pdet,pnis,zona,evento,tipo_accion,accion,acciones_tradicionales,aux_responsable,subgrupo_responsable,total_victimas,descripcion_hecho,actor_consolidado,tipo_accion_clean,departamento_clean,municipio_clean,largo_texto,renta_ilicita_identificada,afecta_sector_privado,llave_geo,impactos_sectoriales,sectores_afectados_lista
20163,2026-07-25,opa noticias,Palestina,Huila,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Incautacion,Otra,False,"ejercito nacional, policia nacional, disidencias de las farc",rodrigo cadete; disidencias de las farc,0,"en la vereda jerico, del municipio de palestina, huila, el ejericto y la policia localizaron un deposito ilegal con material de guerra e intendencia. el material perteneceria a la estructura rodrigo cadete y seria empleado para apoyar actividades de extorsion en los municipios de palestina, acevedo y suaza.durante la operacion fueron incautados: una pistola, un revolver, una granada de fragmentacion m85, 72 panfletos alusivos al gao-r rodrigo cadete, tres chalecos multiproposito, seis uniformes pixelados, ocho guerreras pixeladas, cinco pares de botas, dos hamacas y una cintela","ejercito nacional, policia nacional, disidencias de las farc",Incautacion,Huila,Palestina,86,Extorsión,False,Palestina - Huila,{},Ninguno
20164,2026-07-25,caracol radio,Tadó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Quema de vehiculo,Ataque a infraestructura y bienes civiles,True,eln,,0,"hombres armados, senalados como integrantes del eln, interceptaron e incendiaron un vehiculo de carga que transportaba cerveza en el sector de playa de oro, en la via tado-pereira, choco. tras el ataque, se reporto el saqueo de parte de la mercancia y otros conductores denunciaron la presencia de banderas y grafitis alusivos al eln en sus vehiculos.",eln,Quema de vehiculo,Chocó,Tadó,57,Minería,True,Tadó - Chocó,"{""Minero"": ""Negativo""}",Minero
20165,2026-07-25,caracol radio,Tadó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Reten ilegal,Otra,False,eln,,0,"hombres armados, senalados como integrantes del eln, interceptaron e incendiaron un vehiculo de carga que transportaba cerveza en el sector de playa de oro, en la via tado-pereira, choco. tras el ataque, se reporto el saqueo de parte de la mercancia y otros conductores denunciaron la presencia de banderas y grafitis alusivos al eln en sus vehiculos.",eln,Reten ilegal,Chocó,Tadó,57,Minería,True,Tadó - Chocó,"{""Minero"": ""Negativo""}",Minero
20166,2026-07-25,caracol radio,Tadó,Chocó,Pacífico,False,False,Rural,Acciones de los grupos armados al margen de la ley,Propaganda alusiva a gai / panfletos,Otra,False,eln,,0,"hombres armados, senalados como integrantes del eln, interceptaron e incendiaron un vehiculo de carga que transportaba cerveza en el sector de playa de oro, en la via tado-pereira, choco. tras el ataque, se reporto el saqueo de parte de la mercancia y otros conductores denunciaron la presencia de banderas y grafitis alusivos al eln en sus vehiculos.",eln,Propaganda alusiva a gai / panfletos,Chocó,Tadó,57,Minería,True,Tadó - Chocó,"{""Minero"": ""Negativo""}",Minero
20171,2026-07-25,periodico virtual,Popayán,Cauca,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Ataque a bienes comerciales,Ataque a infraestructura y bienes civiles,True,"eln, desconocido",,0,"desconocidos lanzaron y detonaron un artefacto explosivo contra las instalaciones de postobon en el barrio bello horizonte de popayan, causando danos materiales. en el lugar fueron encontrados panfletos alusivos al eln que amenazaban a postobon, bavaria y sus redes de distribucion, aunque las autoridades no habian atribuido oficialmente el ataque a dicha organizacion.","eln, desconocido",Ataque a bienes comerciales,Cauca,Popayán,53,Ninguna,False,Popayán - Cauca,{},Ninguno
20172,2026-07-25,periodico virtual,Popayán,Cauca,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,"eln, desconocido",,0,"desconocidos lanzaron y detonaron un artefacto explosivo contra las instalaciones de postobon en el barrio bello horizonte de popayan, causando danos materiales. en el lugar fueron encontrados panfletos alusivos al eln que amenazaban a postobon, bavaria y sus redes de distribucion, aunque las autoridades no habian atribuido oficialmente el ataque a dicha organizacion.","eln, desconocido",Activacion de artefacto explosivo,Cauca,Popayán,53,Ninguna,False,Popayán - Cauca,{},Ninguno
20173,2026-07-25,periodico virtual,Popayán,Cauca,Pacífico,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Propaganda alusiva a gai / panfletos,Otra,False,"eln, desconocido",,0,"desconocidos lanzaron y detonaron un artefacto explosivo contra las instalaciones de postobon en el barrio bello horizonte de popayan, causando danos materiales. en el lugar fueron encontrados panfletos alusivos al eln que amenazaban a postobon, bavaria y sus redes de distribucion, aunque las autoridades no habian atribuido oficialmente el ataque a dicha organizacion.","eln, desconocido",Propaganda alusiva a gai / panfletos,Cauca,Popayán,53,Ninguna,False,Popayán - Cauca,{},Ninguno
20151,2026-07-24,ejercito nacional,Valparaíso,Caquetá,Amazonia,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,"otro grupo armado ilegal, ejercito nacional",comandos de la frontera,2,"en la vereda el asadero, del municipio de valparaiso, en caqueta, tropas del ejercito nacional ubicaron a varios integrantes de los comandos de frontera, faccion de la segunda marquetalia, despues de recibir informacion de habitantes de la zona. al llegar al lugar, los militares fueron atacados, lo que produjo un combate. como resultado, un integrante de la estructura resulto herido y cinco fueron capturados. otros dos individuos que intentaban escapar fueron posteriormente retenidos por habitantes y entregados a las tropas, para un total de siete capturados. entre los capturados estaba alias “papo”, senalado por el ejercito como segundo cabecilla de la comision movil caqueta y uno de los principales responsables de las finanzas ilicitas de los comandos de frontera. durante la operacion tambien fueron incautadas armas, motocicletas, vehiculos y un camion que transportaba aproximadamente 1.193 kg de marihuana.","otro grupo armado ilegal, ejercito nacional",Combate,Caquetá,Valparaíso,138,Narcotráfico,False,Valparaíso - Caquetá,{},Ninguno
20152,2026-07-24,ejercito nacional,Valparaíso,Caquetá,Amazonia,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Captura,Otra,False,"otro grupo armado ilegal, ejercito nacional",comandos de la frontera,2,"en la vereda el asadero, del municipio de valparaiso, en caqueta, tropas del ejercito nacional ubicaron a varios integrantes de los comandos de frontera, faccion de la segunda marquetalia, despues de recibir informacion de habitantes de la zona. al llegar al lugar, los militares fueron atacados, lo que produjo un combate. como resultado, un integrante de la estructura resulto herido y cinco fueron capturados. otros dos individuos que intentaban escapar fueron posteriormente retenidos por habitantes y entregados a las tropas, para un total de siete capturados. entre los capturados estaba alias “papo”, senalado por el ejercito como segundo cabecilla de la comision movil caqueta y uno de los principales responsables de las finanzas ilicitas de los comandos de frontera. durante la operacion tambien fueron incautadas armas, motocicletas, vehiculos y un camion que transportaba aproximadamente 1.193 kg de marihuana.","otro grupo armado ilegal, ejercito nacional",Captura,Caquetá,Valparaíso,138,Narcotráfico,False,Valparaíso - Caquetá,{},Ninguno
20153,2026-07-24,ejercito nacional,Valparaíso,Caquetá,Amazonia,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Incautacion,Otra,False,"otro grupo armado ilegal, ejercito nacional",comandos de la frontera,2,"en la vereda el asadero, del municipio de valparaiso, en caqueta, tropas del ejercito nacional ubicaron a varios integrantes de los comandos de frontera, faccion de la segunda marquetalia, despues de recibir informacion de habitantes de la zona. al llegar al lugar, los militares fueron atacados, lo que produjo un combate. como resultado, un integrante de la estructura resulto herido y cinco fueron capturados. otros dos individuos que intentaban escapar fueron posteriormente retenidos por habitantes y entregados a las tropas, para un total de siete capturados. entre los capturados estaba alias “papo”, senalado por el ejercito como segundo cabecilla de la comision movil caqueta y uno de los principales responsables de las finanzas ilicitas de los comandos de frontera. durante la operacion tambien fueron incautadas armas, motocicletas, vehiculos y un camion que transportaba aproximadamente 1.193 kg de marihuana.","otro grupo armado ilegal, ejercito nacional",Incautacion,Caquetá,Valparaíso,138,Narcotráfico,False,Valparaíso - Caquetá,{},Ninguno
20154,2026-07-24,el tiempo,Pelaya,Cesar,Caribe,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,"grupo armado ilegal no identificado, desconocido",,3,"en pelaya, cesar, se registro un ataque hacia la estacion de policia del municipio, atacada con granadas.en el hecho resultaron heridos un miembro de la policia, lesionado con esquirlas de granada en la cabeza y un civil que se movilizaba en una motocicleta por la zona. las autoridades investigan si esta persona es un habitante de la comunidad o se trata de un subversivo vinculado al ataque. el policia permanece en estado delicado, presenta un trauma craneoencefalico y recibe atencion medica en un centro hospitalario del municipio. el civil lesionado tambien esta bajo observacion en el hospital. se cito a un consejo extraordinario en el municipio con el fin de coordinar medidas urgentes que refuercen la proteccion de la comunidad y contrarresten la escalada de violencia en la region.","grupo armado ilegal no identificado, desconocido",Ataque a instalaciones de la fuerza publica,Cesar,Pelaya,129,Ninguna,False,Pelaya - Cesar,{},Ninguno
20155,2026-07-24,el tiempo,Pelaya,Cesar,Caribe,False,False,Urbana,Acciones de los grupos armados al margen de la ley,Activacion de artefacto explosivo,Ataque a infraestructura y bienes civiles,True,"otro grupo armado ilegal, desconocido",,3,"en pelaya, cesar, se registro un ataque hacia la estacion de policia del municipio, atacada con granadas.en el hecho resultaron heridos un miembro de la policia, lesionado con esquirlas de granada en la cabeza y un civil que se movilizaba en una motocicleta por la zona. las autoridades investigan si esta persona es un habitante de la comunidad o se trata de un subversivo vinculado al ataque. el policia permanece en estado delicado, presenta un trauma craneoencefalico y recibe atencion medica en un centro hospitalario del municipio. el civil lesionado tambien esta bajo observacion en el hospital. se cito a un consejo extraordinario en el municipio con el fin de coordinar medidas urgentes que refuercen la proteccion de la comunidad y contrarresten la escalada de violencia en la region.","otro grupo armado ilegal, desconocido",Activacion de artefacto explosivo,Cesar,Pelaya,129,Ninguna,False,Pelaya - Cesar,{},Ninguno
20156,2026-07-24,caracol radio,Puerto Escondido,Córdoba,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Captura,Otra,False,"otro grupo armado ilegal, ejercito nacional, policia nacional",clan del golfo,1,"en zona rural de la vereda sabalio arriba, del municipio de puerto escondido, en cordoba, soldados del batallon de infanteria liviana n.º 33 junin, adscritos a la decima primera brigada del ejercito nacional y la seccional de investigacion criminal y judicial de la policia nacional, lograron la captura en flagrancia de dos presuntos integrantes del grupo armado organizado clan del golfo, a quienes se les conoce como alias ‘chino’ y ‘efrain’. segun las autoridades, estos sujetos serian requeridos como presuntos responsables de los delitos de fabricacion, trafico, porte o tenencia de armas de fuego, accesorios, partes o municiones y trafico, fabricacion o porte de estupefacientes. durante la accion militar y policial se incautaron 346 empaques con marihuana, cuyo valor seria superior a los 170 millones de pesos, una escopeta, un arma de fuego tipo carabina, una motocicleta y 2 celulares. ","otro grupo armado ilegal, ejercito nacional, policia nacional",Captura,Córdoba,Puerto Escondido,140,Narcotráfico,False,Puerto Escondido - Córdoba,"{""Agropecuario"": ""Positivo""}",Agropecuario
